
 PRINT S    NODAL SOLUTION PER NODE
    NODE       SX             SY             SZ             SXY            SYZ            SXZ     
     759   0.502226E-001  0.614207E-001  0.116494E-002  0.788306E-001  0.119060E-002  0.100817E-002
     760   0.189038        2.31126      -0.872915E-001 -0.246878       0.193016      -0.154391E-001
     761  -0.153396        2.21139       0.109193E-002 -0.790050       0.154748E-001 -0.922688E-002
     762  -0.138546       0.139637      -0.453420E-003  0.711550      -0.849263E-003  0.921106E-003
     763   0.452135      -0.755438       0.347920E-003  0.209023       0.937175E-003  0.196705E-002
     764   0.626329        2.32107      -0.842799E-001 -0.181068      -0.216378      -0.101433     
     765   0.194770      -0.232120E-001 -0.123871E-002 -0.514395      -0.605464E-003 -0.275518E-003
     766   0.101398       0.933660       0.705725E-002  0.174082      -0.152660E-002 -0.500312E-002
     767   0.374437E-002   1.36860       0.226061E-003  0.107664E-001 -0.465245E-004 -0.554900E-004
     768  -0.115649       0.919189       0.103624E-002  0.286716      -0.166015E-001  0.503640E-002
     769  -0.488957       0.311286E-001  0.963993E-002   1.16354       0.587736E-002  0.151363E-001
     770   0.361768      -0.720379E-001  0.569487E-003 -0.378802      -0.147548E-003 -0.672085E-003
     771  -0.160809        1.63880       0.128212E-002 -0.660674E-001  0.102247E-002 -0.135508E-003
     772   0.344284E-001  -2.18186      -0.498186E-002   1.99119       0.809618E-001 -0.838350E-002
     773  -0.164488E-003  0.461386       0.926631E-004  0.188190      -0.251035E-002  0.373825E-003
     774  -0.373400       0.888500      -0.107492E-001 -0.675626      -0.448492E-001 -0.286006E-001
     775  -0.631713E-003   1.56986       0.525008E-003  0.405255E-001 -0.258810E-003 -0.473846E-003
     776  -0.769550        1.88055       0.204373E-001  0.502032       0.485325E-002  0.205181E-001
     777   0.528468       -2.39134       0.665885E-002 -0.990179       0.421039E-001  0.106021E-001
     778   0.125399E-001  0.311582       0.341325E-002  0.171568      -0.246203E-002  0.185311E-002
     779   0.498442E-001   1.70351      -0.473533E-003 -0.640548       0.890436E-002 -0.742186E-002
     780   0.301965       0.134090E-001  0.914270E-003  0.187016      -0.329488E-004 -0.850574E-003
     781  -0.201381E-002   1.43068       0.312027E-004  0.631753E-001 -0.229092E-003  0.628405E-004
     782   0.535601E-001  -1.07237       0.516025E-002   1.22853       0.192895E-001 -0.754198E-002
     783   0.888547E-001   1.45663      -0.171074E-002  0.218362E-001 -0.614721E-002  0.133230E-003
     784   0.200511E-001   1.06055       0.143802E-002 -0.275948       0.358667E-004  0.500883E-002
     785   0.138598       0.721443E-001  0.103389E-002  0.499036       0.265402E-003 -0.520289E-003
     786   0.700871E-001  0.453151E-001  0.106930E-002 -0.815288E-001 -0.105193E-002  0.729976E-003
     787    1.43034        2.15055      -0.870901E-001 -0.752550       0.324040E-001 -0.111811     
     788  -0.728763        2.93482      -0.717847E-002  0.485007       0.297977E-001 -0.123457E-001
     789   0.294952       0.199605E-001  0.204847E-002 -0.269839      -0.416384E-003  0.470426E-003
     790  -0.102765E-001   1.50517      -0.960312E-002 -0.369578E-001 -0.102964E-001  0.610348E-003
     791  -0.670661E-001   1.32019      -0.283323E-003 -0.897668E-001  0.549833E-003  0.275638E-003
     792  -0.622394E-001   1.53410       0.406544E-005 -0.722651E-001  0.511056E-004  0.193401E-003
     793   0.540063        2.09307      -0.516250E-001 -0.142384E-001  0.231414      -0.139491E-001
     794  -0.269005       0.235195      -0.304189E-003 -0.782615       0.988974E-003  0.277294E-002
     795   0.102387       0.171076      -0.261877E-003  0.397409      -0.360404E-003  0.604075E-004
     796  -0.553549E-002   1.19568       0.224290E-002  0.244335      -0.392520E-002 -0.496791E-003
     797  -0.205847E-001   1.37888      -0.301739E-002  0.197990      -0.173754E-002 -0.215203E-002
     798  -0.211889       0.596344E-001  0.125114       0.163861      -0.833808E-001  0.397089E-001
     799   0.300764        1.26225       0.619428E-002 -0.405505       0.572663E-002 -0.726822E-002
     800  -0.306359E-001   1.95638      -0.174390       0.918594E-001 -0.544827E-001 -0.487329E-001
     801  -0.188593E-001   1.59008      -0.384294E-003 -0.487867E-001  0.483841E-003  0.158841E-002
     802  -0.978429E-001   1.59696       0.711618E-004 -0.911482E-002 -0.233814E-003  0.195853E-003
     803  -0.582338E-001   1.22520      -0.188295E-002 -0.139237E-001 -0.335465E-003  0.217148E-003
     804  -0.324017        1.47471      -0.241083E-002 -0.269419      -0.491786E-002 -0.160513E-002
     805  -0.572552E-001   1.47233       0.520647E-004 -0.248608      -0.103015E-004  0.250261E-002
     806  -0.914638E-001   1.52125      -0.450476E-003  0.830665E-001 -0.914146E-004 -0.113642E-003
     807  -0.844777E-001   1.59206      -0.292839E-003  0.133695E-001 -0.181679E-003 -0.513579E-003
     808   0.131603        1.60707      -0.145618E-001  0.634660E-001  0.188393E-001 -0.431217E-003
     809  -0.229071        1.06158       0.209380E-002 -0.142379      -0.378813E-002  0.303977E-002
     810   0.103422       0.103958       0.187460      -0.130009E-002 -0.280457       0.291275E-001
     811   0.103531       0.111530       0.186706      -0.216985E-003 -0.272900      -0.354093E-002
     812   0.104041       0.114197       0.185646       0.690348E-003 -0.285500      -0.421028E-001
     813   0.108294       0.116619       0.198772       0.117754E-002 -0.301232       0.526060E-001
     814   0.106611       0.113807       0.192648      -0.111132E-003 -0.284195      -0.251513E-001
     815   0.102996       0.107878       0.184915       0.105050E-004 -0.269003       0.386962E-002
     816   0.428128E-001  0.439414E-001  0.737430E-001  0.441273E-004 -0.187141       0.246745E-001
     817   0.209699       0.210250       0.391137      -0.674471E-003 -0.509096       0.299833E-001
     818   0.194621       0.218122       0.348711       0.475616E-002 -0.526888      -0.131710     
     819   0.604468E-001  0.730683E-001  0.102912      -0.285100E-003 -0.230630      -0.466906E-001
     820   0.183725       0.211720       0.320035      -0.394240E-002 -0.498226       0.124320     
     821   0.347499E-001  0.396191E-001  0.596524E-001  0.107540E-002 -0.162743      -0.135787E-001
     822   0.377677E-001  0.452662E-001  0.639016E-001  0.431316E-003 -0.166272      -0.156798E-002
     823   0.527370E-001  0.617596E-001  0.894972E-001 -0.720824E-003 -0.192817       0.135393E-001
     824   0.176856       0.205723       0.312444       0.156692E-002 -0.448886      -0.641530E-001
     825   0.927049E-001  0.942944E-001  0.148952      -0.631325E-003 -0.293564       0.729971E-001
     826   0.108279       0.107578       0.190667      -0.600017E-003 -0.325152      -0.776987E-001
     827   0.102401       0.109865       0.186946       0.274271E-004 -0.268036       0.116774E-001
     828   0.103550       0.111263       0.187620       0.469354E-003 -0.269919      -0.140865E-001
     829   0.270355E-001  0.400595E-001  0.393386E-001 -0.897723E-003 -0.160305      -0.176918E-001
     830   0.159098       0.158708       0.265107       0.116828E-003 -0.475411      -0.155317     
     831   0.160643       0.181541       0.273505       0.301891E-002 -0.486173       0.157918     
     832   0.549566E-001  0.548371E-001  0.955639E-001 -0.300461E-003 -0.221330       0.453987E-001
     833   0.166893       0.191349       0.290539       0.176358E-002 -0.398309      -0.147419E-001
     834   0.241126       0.271144       0.417731      -0.853962E-002 -0.639937       0.113676     
     835   0.260277E-001  0.341349E-001  0.390886E-001  0.218576E-003 -0.157591       0.127692E-001
     836   0.555831E-001  0.583386E-001  0.100557       0.121875E-003 -0.195310      -0.528724E-002
     837   0.531983E-001  0.559217E-001  0.968022E-001 -0.941985E-003 -0.192653       0.955786E-002
     838   0.164497       0.179736       0.294853       0.251832E-002 -0.403517       0.305022E-001
     839   0.102119       0.106716       0.169596       0.153627E-002 -0.323076      -0.958643E-001
     840   0.238917E-001  0.385152E-001  0.381381E-001  0.692596E-003 -0.173227       0.242779E-001
     841   0.260620       0.298048       0.411487       0.161172E-001 -0.755896      -0.256037     
     842   0.348767E-001  0.387701E-001  0.546251E-001 -0.274808E-003 -0.177084      -0.294702E-001
     843   0.259683       0.343785       0.411787      -0.194258E-002 -0.752389      -0.107969     
     844   0.244501       0.344412       0.394019       0.102618E-001 -0.760771      -0.151606     
     845   0.242536       0.293283       0.416085       0.819259E-002 -0.747206       0.250517     
     846   0.542740E-001  0.587588E-001  0.953805E-001  0.201884E-003 -0.203419      -0.281437E-001
     847   0.231137       0.267631       0.404360      -0.899110E-002 -0.558161       0.141089E-001
     848   0.350587E-001  0.390266E-001  0.613829E-001 -0.979479E-003 -0.161457       0.168082E-002
     849   0.353201E-001  0.389054E-001  0.615825E-001  0.525024E-003 -0.158764      -0.944694E-002
     850   0.251199       0.286991       0.440627      -0.413790E-002 -0.649230       0.818073E-001
     851   0.359892E-001  0.373172E-001  0.668217E-001 -0.100050E-002 -0.147988       0.689014E-002
     852   0.145889       0.153040       0.264858       0.543965E-003 -0.361624       0.227120E-002
     853   0.257993       0.299753       0.439670      -0.401559E-002 -0.675269      -0.243961E-001
     854   0.666647E-001  0.665426E-001  0.123819       0.195496E-003 -0.212977       0.965945E-003
     855   0.617612E-001  0.641275E-001  0.114584       0.125771E-002 -0.211027      -0.214288E-001
     856   0.139440       0.139470       0.258898       0.679737E-003 -0.354956      -0.290091E-001
     857   0.255993       0.354516       0.415274       0.329424E-002 -0.689458      -0.525918E-001
     858   0.337904E-001  0.337538E-001  0.564374E-001 -0.156969E-003 -0.149563      -0.374502E-002
     859   0.672496E-001  0.687017E-001  0.125619      -0.457052E-003 -0.214874      -0.134482E-001
     860   0.341822E-001  0.335172E-001  0.579416E-001  0.678402E-003 -0.149151       0.460875E-002
     861   0.644425E-001  0.653229E-001  0.120221      -0.272008E-003 -0.207357       0.454699E-002
     862   0.149302       0.154207       0.274381      -0.149645E-002 -0.358673       0.142235E-001
     863   0.155427       0.164750       0.284740      -0.172426E-003 -0.402862       0.677002E-001
     864   0.101229       0.102657       0.185558       0.594808E-003  0.276165      -0.277906E-001
     865   0.102757       0.106230       0.186712       0.122736E-002  0.269130       0.370395E-002
     866   0.104177       0.105986       0.186823       0.129264E-002  0.285314       0.420775E-001
     867   0.111770       0.123314       0.197544      -0.538010E-003  0.305130      -0.523678E-001
     868   0.103232       0.108622       0.186801      -0.819031E-003  0.279022       0.283493E-001
     869   0.102295       0.108215       0.185760      -0.784444E-003  0.269568      -0.443543E-002
     870   0.443291E-001  0.489424E-001  0.726825E-001 -0.110428E-002  0.188835      -0.257225E-001
     871   0.218889       0.228735       0.397536       0.111406E-002  0.519157      -0.305061E-001
     872   0.189448       0.208497       0.348230      -0.192435E-002  0.525383       0.131491     
     873   0.585423E-001  0.658917E-001  0.103254      -0.681828E-003  0.227676       0.451335E-001
     874   0.189694       0.211588       0.320342      -0.242419E-002  0.515718      -0.128859     
     875   0.379499E-001  0.434263E-001  0.636156E-001  0.146043E-002  0.164655       0.139646E-001
     876   0.371321E-001  0.445386E-001  0.624624E-001 -0.873894E-003  0.165201      -0.237730E-003
     877   0.532972E-001  0.589891E-001  0.923160E-001 -0.576416E-003  0.191984      -0.133511E-001
     878   0.176620       0.189005       0.322508       0.897760E-004  0.446743       0.650210E-001
     879   0.907050E-001  0.917394E-001  0.159117      -0.633839E-004  0.288077      -0.669444E-001
     880   0.111284       0.118771       0.191582      -0.224576E-003  0.324681       0.760556E-001
     881   0.101101       0.114306       0.177787       0.356957E-003  0.271676      -0.132616E-001
     882   0.101420       0.117338       0.182091       0.737886E-003  0.272032       0.136368E-001
     883   0.328426E-001  0.360760E-001  0.534296E-001  0.201225E-003  0.159864       0.192695E-001
     884   0.165786       0.164247       0.286174       0.549912E-004  0.466622       0.142877     
     885   0.170578       0.179401       0.285944      -0.209144E-002  0.482862      -0.147088     
     886   0.546258E-001  0.525614E-001  0.900261E-001  0.102685E-002  0.216442      -0.415510E-001
     887   0.172844       0.184290       0.301557      -0.953900E-003  0.408878       0.177987E-001
     888   0.254409       0.317338       0.421216      -0.355063E-002  0.684262      -0.121596     
     889   0.334790E-001  0.391488E-001  0.507700E-001  0.144956E-002  0.160709      -0.113619E-001
     890   0.566482E-001  0.661333E-001  0.986957E-001 -0.923099E-003  0.196628       0.476480E-002
     891   0.556175E-001  0.593051E-001  0.100095      -0.957013E-003  0.195381      -0.101782E-001
     892   0.169842       0.185021       0.307070      -0.288273E-003  0.406436      -0.299877E-001
     893   0.106044       0.114181       0.183378      -0.516382E-003  0.321539       0.884312E-001
     894   0.340245E-001  0.371431E-001  0.568897E-001  0.477234E-005  0.160493      -0.249985E-001
     895   0.253095       0.309552       0.399225       0.121178E-001  0.741062       0.250736     
     896   0.329216E-001  0.369349E-001  0.513914E-001  0.101444E-003  0.174963       0.263351E-001
     897   0.237623       0.270514       0.363314       0.181319E-001  0.784017       0.119429     
     898   0.254339       0.336457       0.401293      -0.222678E-002  0.713477       0.956094E-001
     899   0.260782       0.271606       0.403212      -0.870875E-002  0.759272      -0.261177     
     900   0.532074E-001  0.576740E-001  0.941498E-001  0.465857E-003  0.198075       0.263818E-001
     901   0.226480       0.241069       0.415426      -0.274314E-002  0.548798      -0.108044E-001
     902   0.357587E-001  0.420968E-001  0.604158E-001  0.103264E-003  0.159283      -0.846699E-003
     903   0.366695E-001  0.434480E-001  0.624492E-001  0.974973E-003  0.158509       0.109626E-001
     904   0.248681       0.285077       0.447888       0.229852E-002  0.634076      -0.758544E-001
     905   0.336703E-001  0.423519E-001  0.549374E-001 -0.712259E-003  0.151389      -0.781056E-002
     906   0.246838       0.260921       0.464992      -0.519183E-002  0.662633       0.254575E-001
     907   0.144251       0.145701       0.265834       0.133272E-003  0.350218      -0.166987E-002
     908   0.673896E-001  0.717220E-001  0.120093       0.210551E-003  0.212449       0.166117E-004
     909   0.642300E-001  0.679767E-001  0.114690       0.461098E-003  0.212099       0.192147E-001
     910   0.359981E-001  0.368139E-001  0.611194E-001  0.370766E-003  0.151681       0.407667E-002
     911   0.677362E-001  0.776961E-001  0.119394       0.399543E-003  0.215270       0.136302E-001
     912   0.140571       0.151621       0.255361      -0.377191E-003  0.348933       0.307154E-001
     913   0.255986       0.294863       0.444040       0.770676E-002  0.653970       0.547493E-001
     914   0.369149E-001  0.398993E-001  0.607566E-001  0.303310E-003  0.152140      -0.523018E-002
